date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:32:12	37118/37118	---M--	200	added ('OK')	image/jpeg	etag:%2290fe-6523480d-aeeda627984f7519;;;%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_01-01.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_01-01.jpg	(from http://cameratawieliczka.pl/aktu/2014/2014aktu_01.html)
20:32:12	19884/19884	---M--	200	added ('OK')	image/jpeg	etag:%224dac-6523480d-d99bc60e13437a6f;;;%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_01-03.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_01-03.jpg	(from http://cameratawieliczka.pl/aktu/2014/2014aktu_01.html)
20:32:13	19851/19851	---M--	200	added ('OK')	image/jpeg	etag:%224d8b-65234810-f3f4d53dad1a7e16;;;%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_01-04.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_01-04.jpg	(from http://cameratawieliczka.pl/aktu/2014/2014aktu_01.html)
20:32:13	32834/32834	---M--	200	added ('OK')	image/jpeg	etag:%228042-6523480e-7cca5b0eabeab8df;;;%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_01-02.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_01-02.jpg	(from http://cameratawieliczka.pl/aktu/2014/2014aktu_01.html)
20:32:15	11347/11347	---M--	200	added ('OK')	image/jpeg	etag:%222c53-65234812-f25624014d3da0da;;;%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_01-07.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_01-07.jpg	(from http://cameratawieliczka.pl/aktu/2014/2014aktu_01.html)
20:32:15	16762/16762	---M--	200	added ('OK')	image/jpeg	etag:%22417a-6523480e-a445561b6b5e4e41;;;%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_01-06.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_01-06.jpg	(from http://cameratawieliczka.pl/aktu/2014/2014aktu_01.html)
20:32:17	30254/30254	---M--	200	added ('OK')	image/jpeg	etag:%22762e-65234805-6a5ea62526154f2f;;;%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_01-05.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_01-05.jpg	(from http://cameratawieliczka.pl/aktu/2014/2014aktu_01.html)
20:32:17	673/673	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Nov%202023%2019:32:17%20GMT	http://cameratawieliczka.pl/aktu/2013/stuff/yaspert-bai.png	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/stuff/yaspert-bai.7cb.delayed	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_40.html)
20:32:18	17107/17107	---M--	200	added ('OK')	image/jpeg	etag:%2242d3-6523480a-f3d58d82fd836c75;;;%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_01-09.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_01-09.jpg	(from http://cameratawieliczka.pl/aktu/2014/2014aktu_01.html)
20:32:18	27555/27555	---M--	200	added ('OK')	image/jpeg	etag:%226ba3-65234814-1c6bd16edcc0f38;;;%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_01-08.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_01-08.jpg	(from http://cameratawieliczka.pl/aktu/2014/2014aktu_01.html)
20:32:18	16903/16903	---M--	200	added ('OK')	image/jpeg	etag:%224207-6523480c-3d4e30f5c9930976;;;%22	http://cameratawieliczka.pl/aktu/2014/2014aktu_01-10.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2014/2014aktu_01-10.jpg	(from http://cameratawieliczka.pl/aktu/2014/2014aktu_01.html)
20:32:20	19879/19879	---M--	200	added ('OK')	image/jpeg	etag:%224da7-6523481f-d3203d8992788408;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_39-1.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_39-1.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_39.html)
20:32:20	16739/16739	---M--	200	added ('OK')	image/jpeg	etag:%224163-65234820-152df164e297e6b7;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_39-2.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_39-2.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_39.html)
20:32:23	16693/16693	---M--	200	added ('OK')	image/jpeg	etag:%224135-65234815-f1b63cad407b2455;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_39-6.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_39-6.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_39.html)
20:32:23	18970/18970	---M--	200	added ('OK')	image/jpeg	etag:%224a1a-6523481d-76dd88458be9452a;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_39-5.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_39-5.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_39.html)
20:32:24	36192/36192	---M--	200	added ('OK')	image/jpeg	etag:%228d60-6523481b-feff4b342de30d90;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_39-3.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_39-3.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_39.html)
20:32:24	40886/40886	---M--	200	added ('OK')	image/jpeg	etag:%229fb6-65234820-309c929ec7a7a68b;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_39-4.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_39-4.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_39.html)
20:32:28	20838/20838	---M--	200	added ('OK')	image/jpeg	etag:%225166-65234823-15dfa95d3a9752e5;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_38-3.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_38-3.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_38.html)
20:32:29	36066/36066	---M--	200	added ('OK')	image/jpeg	etag:%228ce2-65234822-c7f6fd5359fcd752;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_39-8.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_39-8.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_39.html)
20:32:30	41841/41841	---M--	200	added ('OK')	image/jpeg	etag:%22a371-65234815-f0b91d530b253d74;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_39-7.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_39-7.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_39.html)
20:32:30	36356/36356	---M--	200	added ('OK')	image/jpeg	etag:%228e04-65234819-846b2384bb3faba3;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_38-1.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_38-1.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_38.html)
20:32:30	12391/12391	---M--	200	added ('OK')	image/jpeg	etag:%223067-6523481b-8d38620266298a2b;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_38-4.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_38-4.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_38.html)
20:32:32	14861/14861	---M--	200	added ('OK')	image/jpeg	etag:%223a0d-6523481c-ea02272c76ffa22a;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_38-2.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_38-2.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_38.html)
20:32:33	17624/17624	---M--	200	added ('OK')	image/jpeg	etag:%2244d8-6523481e-ce4a2d940ba1ee39;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_38-6.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_38-6.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_38.html)
20:32:33	20987/20987	---M--	200	added ('OK')	image/jpeg	etag:%2251fb-65234820-4fe2343a9c0cbbab;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_38-5.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_38-5.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_38.html)
20:32:33	19068/19068	---M--	200	added ('OK')	image/jpeg	etag:%224a7c-65234821-80b3681841fdb30f;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_38-7.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_38-7.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_38.html)
20:32:39	39224/39224	---M--	200	added ('OK')	image/jpeg	etag:%229938-65234821-8ea476a88a20ef86;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_38-9.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_38-9.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_38.html)
20:32:40	41208/41208	---M--	200	added ('OK')	image/jpeg	etag:%22a0f8-65234817-3f35593804218222;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_38-10.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_38-10.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_38.html)
20:32:42	63174/63174	---M--	200	added ('OK')	image/jpeg	etag:%22f6c6-65234817-a16706a1e4816390;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_38-8.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_38-8.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_38.html)
20:32:42	12418/12418	---M--	200	added ('OK')	image/jpeg	etag:%223082-65234817-605e2d7670532015;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_37-1.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_37-1.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_37.html)
20:32:42	52636/52636	---M--	200	added ('OK')	image/jpeg	etag:%22cd9c-65234817-b6864a55b7e076aa;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_38-11.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_38-11.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_38.html)
20:32:45	19597/19597	---M--	200	added ('OK')	image/jpeg	etag:%224c8d-65234821-b1120fab0b3df02b;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_37-2.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_37-2.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_37.html)
20:32:45	12760/12760	---M--	200	added ('OK')	image/jpeg	etag:%2231d8-65234822-1b3de01584037c09;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_37-4.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_37-4.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_37.html)
20:32:45	14626/14626	---M--	200	added ('OK')	image/jpeg	etag:%223922-6523481c-5425282b4c1b4635;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_37-3.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_37-3.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_37.html)
20:32:47	54218/54218	---M--	200	added ('OK')	image/jpeg	etag:%22d3ca-6523481a-1ade4219ccbc6e25;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_38-12.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_38-12.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_38.html)
20:32:47	18423/18423	---M--	200	added ('OK')	image/jpeg	etag:%2247f7-65234820-b6ffe68f2bd9c29;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_37-5.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_37-5.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_37.html)
20:32:50	13678/13678	---M--	200	added ('OK')	image/jpeg	etag:%22356e-6523481a-3c6397bfe6f535;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_37-9.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_37-9.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_37.html)
20:32:50	29677/29677	---M--	200	added ('OK')	image/jpeg	etag:%2273ed-6523481e-f3d5c312c4fc2082;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_37-7.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_37-7.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_37.html)
20:32:50	32960/32960	---M--	200	added ('OK')	image/jpeg	etag:%2280c0-65234821-98fc3e90caa2d129;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_37-6.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_37-6.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_37.html)
20:32:52	15955/15955	---M--	200	added ('OK')	image/jpeg	etag:%223e53-65234819-e12f413e00d85201;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_37-10.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_37-10.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_37.html)
20:32:53	39039/39039	---M--	200	added ('OK')	image/jpeg	etag:%22987f-6523481b-bdce21a7fff410ea;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_37-8.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_37-8.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_37.html)
20:32:56	16776/16776	---M--	200	added ('OK')	image/jpeg	etag:%224188-6523481d-a3dff957d878fd39;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_36-2.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_36-2.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_36.html)
20:32:56	37054/37054	---M--	200	added ('OK')	image/jpeg	etag:%2290be-65234816-30243b8e43699ca0;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_37-11.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_37-11.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_37.html)
20:32:57	39813/39813	---M--	200	added ('OK')	image/jpeg	etag:%229b85-65234815-367703f5e2bcea77;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_37-12.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_37-12.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_37.html)
20:32:58	31423/31423	---M--	200	added ('OK')	image/jpeg	etag:%227abf-65234820-2f9c222ede129e2b;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_36-1.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_36-1.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_36.html)
20:32:59	22592/22592	---M--	200	added ('OK')	image/jpeg	etag:%225840-65234821-b8d848c8056778e9;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_36-3.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_36-3.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_36.html)
20:33:00	22182/22182	---M--	200	added ('OK')	image/jpeg	etag:%2256a6-65234821-f03c5b743d6c73a8;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_36-4.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_36-4.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_36.html)
20:33:03	37370/37370	---M--	200	added ('OK')	image/jpeg	etag:%2291fa-65234818-7ed5876cad41ceed;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_36-5.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_36-5.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_36.html)
20:33:06	42736/42736	---M--	200	added ('OK')	image/jpeg	etag:%22a6f0-65234816-ffff24039d031d63;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_36-7.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_36-7.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_36.html)
20:33:07	57906/57906	---M--	200	added ('OK')	image/jpeg	etag:%22e232-65234820-795979ce12337827;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_36-6.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_36-6.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_36.html)
20:33:07	45664/45664	---M--	200	added ('OK')	image/jpeg	etag:%22b260-65234823-ac12ecd02cc4b118;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_36-8.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_36-8.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_36.html)
20:33:11	45162/45162	---M--	200	added ('OK')	image/jpeg	etag:%22b06a-65234821-ada6f05e291dbd2a;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_36-9.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_36-9.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_36.html)
20:33:11	20215/20215	---M--	200	added ('OK')	image/jpeg	etag:%224ef7-6523481e-aefee154116a2453;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_36-18.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_36-18.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_36.html)
20:33:14	46372/46372	---M--	200	added ('OK')	image/jpeg	etag:%22b524-65234822-30e01e77f01b9a3a;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_36-11.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_36-11.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_36.html)
20:33:15	23683/23683	---M--	200	added ('OK')	image/jpeg	etag:%225c83-65234822-56f697ceb834be0f;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_36-14.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_36-14.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_36.html)
20:33:16	55933/55933	---M--	200	added ('OK')	image/jpeg	etag:%22da7d-65234820-77ad6d02122e8e09;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_36-12.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_36-12.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_36.html)
20:33:18	25343/25343	---M--	200	added ('OK')	image/jpeg	etag:%2262ff-65234820-c94b0b4cd328eca6;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_36-15.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_36-15.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_36.html)
20:33:20	57621/57621	---M--	200	added ('OK')	image/jpeg	etag:%22e115-6523481c-b96b245b4832688f;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_36-13.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_36-13.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_36.html)
20:33:21	17411/17411	---M--	200	added ('OK')	image/jpeg	etag:%224403-6523481d-b7c92b92520005c6;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_35-2.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_35-2.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_35.html)
20:33:21	36055/36055	---M--	200	added ('OK')	image/jpeg	etag:%228cd7-65234818-2ae615303e3bb42f;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_36-16.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_36-16.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_36.html)
20:33:22	10161/10161	---M--	200	added ('OK')	image/jpeg	etag:%2227b1-6523481d-47d822f2ce99959f;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_35-1.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_35-1.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_35.html)
20:33:22	38729/38729	---M--	200	added ('OK')	image/jpeg	etag:%229749-65234822-4adfa7a43122302b;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_36-17.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_36-17.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_36.html)
20:33:24	16947/16947	---M--	200	added ('OK')	image/jpeg	etag:%224233-6523481b-a41ef63cf6c16965;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_35-4.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_35-4.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_35.html)
20:33:26	18409/18409	---M--	200	added ('OK')	image/jpeg	etag:%2247e9-65234817-9398675c989d959e;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_34-1.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_34-1.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_34.html)
20:33:26	35429/35429	---M--	200	added ('OK')	image/jpeg	etag:%228a65-65234820-671bd5395b61fa4a;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_35-3.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_35-3.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_35.html)
20:33:28	21881/21881	---M--	200	added ('OK')	image/jpeg	etag:%225579-6523481b-e32b245f120a7f24;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_34-2.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_34-2.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_34.html)
20:33:31	28091/28091	---M--	200	added ('OK')	image/jpeg	etag:%226dbb-65234820-2ce16a5035ca3a9d;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_34-4.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_34-4.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_34.html)
20:33:31	33435/33435	---M--	200	added ('OK')	image/jpeg	etag:%22829b-65234819-fba9bf9abb47f23f;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_34-3.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_34-3.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_34.html)
20:33:32	24185/24185	---M--	200	added ('OK')	image/jpeg	etag:%225e79-6523481a-3fbda2f9819553df;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_34-5.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_34-5.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_34.html)
20:33:32	69850/69850	---M--	200	added ('OK')	image/jpeg	etag:%22110da-65234815-f538c3ba0916fbde;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_35-5.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_35-5.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_35.html)
20:33:34	20249/20249	---M--	200	added ('OK')	image/jpeg	etag:%224f19-65234815-6eb3ce319f40024;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_34-6.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_34-6.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_34.html)
20:33:35	18600/18600	---M--	200	added ('OK')	image/jpeg	etag:%2248a8-65234820-e937bdcae1c9eb52;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_34-7.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_34-7.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_34.html)
20:33:35	18384/18384	---M--	200	added ('OK')	image/jpeg	etag:%2247d0-65234822-9e4289ab2fa36f7;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_34-8.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_34-8.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_34.html)
20:33:36	20034/20034	---M--	200	added ('OK')	image/jpeg	etag:%224e42-65234818-bb35a24978d8b518;;;%22	http://cameratawieliczka.pl/aktu/2013/2013aktu_34-9.jpg	C:/My%20Web%20Sites/Camerata_archiwum/cameratawieliczka.pl/aktu/2013/2013aktu_34-9.jpg	(from http://cameratawieliczka.pl/aktu/2013/2013aktu_34.html)
